Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N16 8SG,51.556767,-0.078785,North,Homerton University,2.35,Royal Free Hospital,6.0,Whittington Hospital,4.39,Homerton University,2.35
N16 8SH,51.555401,-0.079362,North,Homerton University,2.35,Royal Free Hospital,5.95,Whittington Hospital,4.39,Homerton University,2.35
N16 8SJ,51.555932,-0.07996,North,Homerton University,2.4,Royal Free Hospital,5.91,Whittington Hospital,4.33,Homerton University,2.4
N16 8SL,51.556029,-0.079306,North,Homerton University,2.36,Royal Free Hospital,5.96,Whittington Hospital,4.37,Homerton University,2.36
N16 8SN,51.556523,-0.079834,North,Homerton University,2.41,Royal Free Hospital,5.93,Whittington Hospital,4.32,Homerton University,2.41
N16 8SP,51.556355,-0.078903,North,Homerton University,2.34,Royal Free Hospital,5.99,Whittington Hospital,4.39,Homerton University,2.34
N16 8SQ,51.557333,-0.078634,North,Homerton University,2.36,Royal Free Hospital,6.02,Whittington Hospital,4.38,Homerton University,2.36
N16 8SR,51.555333,-0.079062,North,Homerton University,2.33,Royal Free Hospital,5.97,Whittington Hospital,4.41,Homerton University,2.33
N16 8SS,51.557393,-0.078458,North,Homerton University,2.35,Royal Free Hospital,6.03,Whittington Hospital,4.39,Homerton University,2.35
N16 8ST,51.554759,-0.07809,North,Homerton University,2.25,Royal Free Hospital,6.04,Whittington Hospital,4.49,Homerton University,2.25
N16 8SU,51.554585,-0.076814,North,Homerton University,2.16,Royal Free Hospital,6.13,Whittington Hospital,4.58,Homerton University,2.16
N16 8SW,51.556919,-0.079156,North,Homerton University,2.38,Royal Free Hospital,5.98,Whittington Hospital,4.36,Homerton University,2.38
N16 8SX,51.554526,-0.075922,North,Homerton University,2.1,Royal Free Hospital,6.19,Whittington Hospital,4.65,Homerton University,2.1
N16 8SY,51.55436,-0.077343,North,Homerton University,2.19,Royal Free Hospital,6.09,Whittington Hospital,4.56,Homerton University,2.19
N16 8SZ,51.557857,-0.078251,North,Homerton University,2.35,Royal Free Hospital,6.05,Whittington Hospital,4.4,Homerton University,2.35
N16 8TA,51.556088,-0.081799,North,Homerton University,2.53,Royal Free Hospital,5.79,Whittington Hospital,4.21,Homerton University,2.53
N16 8TB,51.556144,-0.081393,North,Homerton University,2.5,Royal Free Hospital,5.82,Whittington Hospital,4.23,Homerton University,2.5
N16 8TD,51.554516,-0.083005,North,Homerton University,2.58,Royal Free Hospital,5.7,Whittington Hospital,4.18,Homerton University,2.58
N16 8TE,51.554516,-0.083005,North,Homerton University,2.58,Royal Free Hospital,5.7,Whittington Hospital,4.18,Homerton University,2.58
N16 8TF,51.556088,-0.081799,North,Homerton University,2.53,Royal Free Hospital,5.79,Whittington Hospital,4.21,Homerton University,2.53
N16 8TG,51.554516,-0.083005,North,Homerton University,2.58,Royal Free Hospital,5.7,Whittington Hospital,4.18,Homerton University,2.58
N16 8TH,51.555205,-0.082241,North,Homerton University,2.54,Royal Free Hospital,5.75,Whittington Hospital,4.21,Homerton University,2.54
N16 8TJ,51.554109,-0.08233,North,Homerton University,2.53,Royal Free Hospital,5.74,Whittington Hospital,4.24,Homerton University,2.53
N16 8TL,51.553984,-0.081801,North,Homerton University,2.49,Royal Free Hospital,5.78,Whittington Hospital,4.28,Homerton University,2.49
N16 8TN,51.553659,-0.082854,North,Homerton University,2.55,Royal Free Hospital,5.71,Whittington Hospital,4.22,Homerton University,2.55
N16 8TP,51.55308,-0.082633,North,Homerton University,2.53,Royal Free Hospital,5.72,Whittington Hospital,4.26,Homerton University,2.53
N16 8TQ,51.553617,-0.083043,North,Homerton University,2.57,Royal Free Hospital,5.69,Whittington Hospital,4.21,Homerton University,2.57
N16 8TR,51.553561,-0.082353,North,Homerton University,2.52,Royal Free Hospital,5.74,Whittington Hospital,4.26,Homerton University,2.52
N16 8TS,51.55325,-0.08202,North,Homerton University,2.49,Royal Free Hospital,5.76,Whittington Hospital,4.29,Homerton University,2.49
N16 8TT,51.553725,-0.081408,North,Homerton University,2.46,Royal Free Hospital,5.81,Whittington Hospital,4.31,Homerton University,2.46
N16 8TU,51.554046,-0.081222,North,Homerton University,2.45,Royal Free Hospital,5.82,Whittington Hospital,4.31,Homerton University,2.45
N16 8TW,51.553266,-0.083029,North,Homerton University,2.56,Royal Free Hospital,5.7,Whittington Hospital,4.22,Homerton University,2.56
N16 8TX,51.554406,-0.08125,North,Homerton University,2.46,Royal Free Hospital,5.82,Whittington Hospital,4.3,Homerton University,2.46
