Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N8 7LJ,51.591608,-0.122373,North,Whittington Hospital,3.05,North Middlesex,4.18,Whittington Hospital,3.05,Homerton University,6.95
N8 7LL,51.591489,-0.124471,North,Whittington Hospital,2.99,North Middlesex,4.3,Whittington Hospital,2.99,Homerton University,7.05
N8 7LN,51.591237,-0.124283,North,Whittington Hospital,2.96,North Middlesex,4.31,Whittington Hospital,2.96,Homerton University,7.02
N8 7LP,51.590828,-0.12701,North,Whittington Hospital,2.86,North Middlesex,4.49,Whittington Hospital,2.86,Homerton University,7.14
N8 7LQ,51.58934,-0.123405,North,Whittington Hospital,2.8,North Middlesex,4.38,Whittington Hospital,2.8,Homerton University,6.84
N8 7LR,51.590651,-0.126656,North,Whittington Hospital,2.85,North Middlesex,4.48,Whittington Hospital,2.85,Homerton University,7.11
N8 7LS,51.590574,-0.125779,North,Whittington Hospital,2.86,North Middlesex,4.44,Whittington Hospital,2.86,Homerton University,7.06
N8 7LT,51.590929,-0.123801,North,Whittington Hospital,2.95,North Middlesex,4.3,Whittington Hospital,2.95,Homerton University,6.98
N8 7LU,51.590653,-0.123744,North,Whittington Hospital,2.92,North Middlesex,4.32,Whittington Hospital,2.92,Homerton University,6.95
N8 7LW,51.588428,-0.122027,North,Whittington Hospital,2.75,North Middlesex,4.37,Whittington Hospital,2.75,Homerton University,6.71
N8 7LX,51.590312,-0.12566,North,Whittington Hospital,2.83,North Middlesex,4.45,Whittington Hospital,2.83,Homerton University,7.03
N8 7LY,51.590101,-0.124846,North,Whittington Hospital,2.83,North Middlesex,4.41,Whittington Hospital,2.83,Homerton University,6.97
N8 7LZ,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7NA,51.589822,-0.124843,North,Whittington Hospital,2.8,North Middlesex,4.43,Whittington Hospital,2.8,Homerton University,6.95
N8 7NB,51.589344,-0.127013,North,Whittington Hospital,2.7,North Middlesex,4.58,Whittington Hospital,2.7,Homerton University,7.04
N8 7ND,51.589146,-0.126415,North,Whittington Hospital,2.69,North Middlesex,4.56,Whittington Hospital,2.69,Homerton University,6.99
N8 7NE,51.589502,-0.124917,North,Whittington Hospital,2.77,North Middlesex,4.46,Whittington Hospital,2.77,Homerton University,6.94
N8 7NF,51.588428,-0.122027,North,Whittington Hospital,2.75,North Middlesex,4.37,Whittington Hospital,2.75,Homerton University,6.71
