Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
E10 5HR,51.564383,-0.016609,North,Whipps Cross,2.03,North Middlesex,6.69,Whipps Cross,2.03,Homerton University,2.54
E10 5HS,51.564628,-0.0167,North,Whipps Cross,2.01,North Middlesex,6.66,Whipps Cross,2.01,Homerton University,2.55
E10 5HT,51.564991,-0.017449,North,Whipps Cross,2.02,North Middlesex,6.6,Whipps Cross,2.02,Homerton University,2.54
E10 5HU,51.564671,-0.018198,North,Whipps Cross,2.08,North Middlesex,6.6,Whipps Cross,2.08,Homerton University,2.48
E10 5HW,51.564836,-0.018927,North,Whipps Cross,2.1,North Middlesex,6.56,Whipps Cross,2.1,Homerton University,2.45
E10 5HX,51.565353,-0.017563,North,Whipps Cross,1.99,North Middlesex,6.56,Whipps Cross,1.99,Homerton University,2.56
E10 5HY,51.565904,-0.017192,North,Whipps Cross,1.93,North Middlesex,6.53,Whipps Cross,1.93,Homerton University,2.62
E10 5HZ,51.565316,-0.018084,North,Whipps Cross,2.02,North Middlesex,6.55,Whipps Cross,2.02,Homerton University,2.53
E10 5JA,51.565048,-0.019235,North,Whipps Cross,2.1,North Middlesex,6.53,Whipps Cross,2.1,Homerton University,2.45
E10 5JB,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5JD,51.565968,-0.017824,North,Whipps Cross,1.95,North Middlesex,6.5,Whipps Cross,1.95,Homerton University,2.59
E10 5JE,51.565695,-0.018516,North,Whipps Cross,2.01,North Middlesex,6.5,Whipps Cross,2.01,Homerton University,2.53
E10 5JF,51.562486,-0.016086,North,Whipps Cross,2.18,North Middlesex,6.88,Whipps Cross,2.18,Homerton University,2.45
E10 5JG,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5JH,51.563475,-0.014499,North,Whipps Cross,2.02,North Middlesex,6.86,Whipps Cross,2.02,Homerton University,2.61
E10 5JJ,51.564451,-0.01639,North,Whipps Cross,2.01,North Middlesex,6.69,Whipps Cross,2.01,Homerton University,2.56
E10 5JL,51.563683,-0.016697,North,Whipps Cross,2.09,North Middlesex,6.75,Whipps Cross,2.09,Homerton University,2.49
E10 5JN,51.566308,-0.018257,North,Whipps Cross,1.95,North Middlesex,6.45,Whipps Cross,1.95,Homerton University,2.59
E10 5JP,51.56353,-0.014382,North,Whipps Cross,2.01,North Middlesex,6.86,Whipps Cross,2.01,Homerton University,2.62
E10 5JQ,51.563098,-0.014892,North,Whipps Cross,2.07,North Middlesex,6.88,Whipps Cross,2.07,Homerton University,2.56
E10 5JR,51.56427,-0.011897,North,Whipps Cross,1.85,North Middlesex,6.9,Whipps Cross,1.85,Homerton University,2.8
E10 5JS,51.564651,-0.012645,North,Whipps Cross,1.84,North Middlesex,6.83,Whipps Cross,1.84,Homerton University,2.78
E10 5JT,51.563274,-0.014825,North,Whipps Cross,2.05,North Middlesex,6.86,Whipps Cross,2.05,Homerton University,2.57
E10 5JU,51.563653,-0.013699,North,Whipps Cross,1.98,North Middlesex,6.87,Whipps Cross,1.98,Homerton University,2.66
E10 5JW,51.57352,-0.010251,North,Whipps Cross,1.01,North Middlesex,6.19,Whipps Cross,1.01,Homerton University,3.54
E10 5JX,51.563486,-0.015653,North,Whipps Cross,2.07,North Middlesex,6.81,Whipps Cross,2.07,Homerton University,2.54
E10 5JY,51.562042,-0.015731,North,Whipps Cross,2.2,North Middlesex,6.94,Whipps Cross,2.2,Homerton University,2.45
E10 5JZ,51.563095,-0.01756,North,Whipps Cross,2.18,North Middlesex,6.77,Whipps Cross,2.18,Homerton University,2.41
E10 5LD,51.561669,-0.014983,North,Whipps Cross,2.21,North Middlesex,7.0,Whipps Cross,2.21,Homerton University,2.47
E10 5LE,51.560457,-0.013649,North,Whipps Cross,2.28,North Middlesex,7.17,Whipps Cross,2.28,Homerton University,2.49
E10 5LF,51.559381,-0.01273,North,Whipps Cross,2.36,North Middlesex,7.3,Whipps Cross,2.36,Homerton University,2.5
E10 5LG,51.559894,-0.013313,North,Whipps Cross,2.32,North Middlesex,7.23,Whipps Cross,2.32,Homerton University,2.49
E10 5LH,51.561206,-0.015896,North,Whipps Cross,2.29,North Middlesex,7.01,Whipps Cross,2.29,Homerton University,2.39
