Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
SW9 1AR,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AS,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AT,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AU,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AW,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AX,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AY,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1AZ,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BA,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BB,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BD,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BE,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BF,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BG,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BH,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BJ,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BL,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BN,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BP,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BQ,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BR,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BS,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BT,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BU,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 1BW,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
