Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
SW161AL,51.434801,-0.136754,South,St. Georges Hospital,2.77,Epsom Hospital,15.35,Croydon University,5.22,St. Georges Hospital,2.77
SW161AN,51.439061,-0.134854,South,St. Georges Hospital,3.06,Epsom Hospital,15.8,Croydon University,5.63,St. Georges Hospital,3.06
SW161AP,51.437414,-0.137641,South,St. Georges Hospital,2.81,Epsom Hospital,15.54,Croydon University,5.52,St. Georges Hospital,2.81
SW161AQ,51.439399,-0.136308,South,St. Georges Hospital,2.99,Epsom Hospital,15.77,Croydon University,5.69,St. Georges Hospital,2.99
SW161AR,51.438116,-0.132015,South,St. Georges Hospital,3.2,Epsom Hospital,15.84,Croydon University,5.47,St. Georges Hospital,3.2
SW161AS,51.437571,-0.132771,South,St. Georges Hospital,3.13,Epsom Hospital,15.76,Croydon University,5.43,St. Georges Hospital,3.13
SW161AT,51.436532,-0.133072,South,St. Georges Hospital,3.07,Epsom Hospital,15.66,Croydon University,5.32,St. Georges Hospital,3.07
SW161AU,51.437117,-0.131926,South,St. Georges Hospital,3.17,Epsom Hospital,15.76,Croydon University,5.36,St. Georges Hospital,3.17
SW161AW,51.434758,-0.137432,South,St. Georges Hospital,2.72,Epsom Hospital,15.31,Croydon University,5.24,St. Georges Hospital,2.72
SW161AX,51.438033,-0.13468,South,St. Georges Hospital,3.03,Epsom Hospital,15.72,Croydon University,5.52,St. Georges Hospital,3.03
SW161AY,51.437937,-0.133159,South,St. Georges Hospital,3.12,Epsom Hospital,15.77,Croydon University,5.47,St. Georges Hospital,3.12
SW161AZ,51.436651,-0.133744,South,St. Georges Hospital,3.03,Epsom Hospital,15.64,Croydon University,5.35,St. Georges Hospital,3.03
SW161BA,51.439053,-0.13438,South,St. Georges Hospital,3.09,Epsom Hospital,15.82,Croydon University,5.62,St. Georges Hospital,3.09
SW161BB,51.431138,-0.129782,South,St. Georges Hospital,3.15,Epsom Hospital,15.34,Croydon University,4.68,St. Georges Hospital,3.15
SW161BD,51.438438,-0.13357,South,St. Georges Hospital,3.11,Epsom Hospital,15.8,Croydon University,5.54,St. Georges Hospital,3.11
SW161BE,51.432028,-0.129774,South,St. Georges Hospital,3.17,Epsom Hospital,15.41,Croydon University,4.78,St. Georges Hospital,3.17
SW161BF,51.433337,-0.12893,South,St. Georges Hospital,3.25,Epsom Hospital,15.56,Croydon University,4.9,St. Georges Hospital,3.25
SW161BG,51.432028,-0.129774,South,St. Georges Hospital,3.17,Epsom Hospital,15.41,Croydon University,4.78,St. Georges Hospital,3.17
SW161BH,51.43237,-0.129775,South,St. Georges Hospital,3.17,Epsom Hospital,15.44,Croydon University,4.81,St. Georges Hospital,3.17
SW161BJ,51.432662,-0.129475,South,St. Georges Hospital,3.2,Epsom Hospital,15.48,Croydon University,4.84,St. Georges Hospital,3.2
SW161BL,51.432973,-0.129793,South,St. Georges Hospital,3.18,Epsom Hospital,15.49,Croydon University,4.88,St. Georges Hospital,3.18
SW161BN,51.433657,-0.128687,South,St. Georges Hospital,3.27,Epsom Hospital,15.6,Croydon University,4.93,St. Georges Hospital,3.27
SW161BP,51.433371,-0.128828,South,St. Georges Hospital,3.26,Epsom Hospital,15.57,Croydon University,4.9,St. Georges Hospital,3.26
SW161BQ,51.432074,-0.12983,South,St. Georges Hospital,3.16,Epsom Hospital,15.41,Croydon University,4.78,St. Georges Hospital,3.16
SW161BS,51.435201,-0.128523,South,St. Georges Hospital,3.33,Epsom Hospital,15.74,Croydon University,5.09,St. Georges Hospital,3.33
SW161BT,51.436124,-0.128327,South,St. Georges Hospital,3.37,Epsom Hospital,15.83,Croydon University,5.19,St. Georges Hospital,3.37
SW161BU,51.435988,-0.128289,South,St. Georges Hospital,3.37,Epsom Hospital,15.82,Croydon University,5.18,St. Georges Hospital,3.37
SW161BW,51.43416,-0.128666,South,St. Georges Hospital,3.29,Epsom Hospital,15.64,Croydon University,4.99,St. Georges Hospital,3.29
SW161BX,51.436108,-0.128443,South,St. Georges Hospital,3.36,Epsom Hospital,15.82,Croydon University,5.19,St. Georges Hospital,3.36
SW161BY,51.433291,-0.129435,South,St. Georges Hospital,3.21,Epsom Hospital,15.53,Croydon University,4.91,St. Georges Hospital,3.21
SW161BZ,51.436858,-0.12811,South,St. Georges Hospital,3.41,Epsom Hospital,15.9,Croydon University,5.27,St. Georges Hospital,3.41
SW161DA,51.436536,-0.128195,South,St. Georges Hospital,3.39,Epsom Hospital,15.87,Croydon University,5.23,St. Georges Hospital,3.39
SW161DB,51.437606,-0.127648,South,St. Georges Hospital,3.46,Epsom Hospital,15.98,Croydon University,5.34,St. Georges Hospital,3.46
SW161DD,51.4378,-0.127409,South,St. Georges Hospital,3.49,Epsom Hospital,16.01,Croydon University,5.36,St. Georges Hospital,3.49
SW161DE,51.434563,-0.128592,South,St. Georges Hospital,3.3,Epsom Hospital,15.68,Croydon University,5.03,St. Georges Hospital,3.3
SW161DF,51.433278,-0.129206,South,St. Georges Hospital,3.23,Epsom Hospital,15.54,Croydon University,4.9,St. Georges Hospital,3.23
SW161DG,51.436585,-0.127373,South,St. Georges Hospital,3.45,Epsom Hospital,15.91,Croydon University,5.23,St. Georges Hospital,3.45
SW161DH,51.430919,-0.130669,South,St. Georges Hospital,3.09,Epsom Hospital,15.28,Croydon University,4.68,St. Georges Hospital,3.09
SW161DJ,51.435468,-0.127203,South,St. Georges Hospital,3.42,Epsom Hospital,15.82,Croydon University,5.1,St. Georges Hospital,3.42
SW161DL,51.435815,-0.127001,South,St. Georges Hospital,3.45,Epsom Hospital,15.86,Croydon University,5.14,St. Georges Hospital,3.45
SW161DN,51.435621,-0.127801,South,St. Georges Hospital,3.39,Epsom Hospital,15.81,Croydon University,5.13,St. Georges Hospital,3.39
SW161DP,51.434747,-0.128282,South,St. Georges Hospital,3.33,Epsom Hospital,15.71,Croydon University,5.04,St. Georges Hospital,3.33
SW161DQ,51.42524,-0.141703,South,St. Georges Hospital,2.31,Epsom Hospital,14.3,Croydon University,4.4,St. Georges Hospital,2.31
SW161DR,51.435655,-0.127698,South,St. Georges Hospital,3.39,Epsom Hospital,15.81,Croydon University,5.13,St. Georges Hospital,3.39
SW161DS,51.436224,-0.127272,South,St. Georges Hospital,3.44,Epsom Hospital,15.88,Croydon University,5.18,St. Georges Hospital,3.44
SW161DT,51.436224,-0.127272,South,St. Georges Hospital,3.44,Epsom Hospital,15.88,Croydon University,5.18,St. Georges Hospital,3.44
SW161DU,51.43644,-0.126717,South,St. Georges Hospital,3.48,Epsom Hospital,15.92,Croydon University,5.2,St. Georges Hospital,3.48
SW161DW,51.435646,-0.128246,South,St. Georges Hospital,3.36,Epsom Hospital,15.79,Croydon University,5.14,St. Georges Hospital,3.36
SW161DX,51.436585,-0.127373,South,St. Georges Hospital,3.45,Epsom Hospital,15.91,Croydon University,5.23,St. Georges Hospital,3.45
SW161DY,51.430919,-0.130669,South,St. Georges Hospital,3.09,Epsom Hospital,15.28,Croydon University,4.68,St. Georges Hospital,3.09
SW161DZ,51.436659,-0.127456,South,St. Georges Hospital,3.44,Epsom Hospital,15.91,Croydon University,5.23,St. Georges Hospital,3.44
SW161EA,51.435997,-0.126577,South,St. Georges Hospital,3.48,Epsom Hospital,15.89,Croydon University,5.15,St. Georges Hospital,3.48
SW161EB,51.430919,-0.130669,South,St. Georges Hospital,3.09,Epsom Hospital,15.28,Croydon University,4.68,St. Georges Hospital,3.09
SW161ED,51.436545,-0.128209,South,St. Georges Hospital,3.39,Epsom Hospital,15.87,Croydon University,5.23,St. Georges Hospital,3.39
SW161EE,51.436392,-0.126503,South,St. Georges Hospital,3.5,Epsom Hospital,15.93,Croydon University,5.19,St. Georges Hospital,3.5
SW161EF,51.436873,-0.127347,South,St. Georges Hospital,3.46,Epsom Hospital,15.93,Croydon University,5.26,St. Georges Hospital,3.46
SW161EG,51.437541,-0.126945,South,St. Georges Hospital,3.51,Epsom Hospital,16.01,Croydon University,5.32,St. Georges Hospital,3.51
SW161EH,51.436925,-0.127272,South,St. Georges Hospital,3.46,Epsom Hospital,15.94,Croydon University,5.26,St. Georges Hospital,3.46
SW161EJ,51.435623,-0.126808,South,St. Georges Hospital,3.45,Epsom Hospital,15.85,Croydon University,5.11,St. Georges Hospital,3.45
SW161EL,51.438702,-0.133775,South,St. Georges Hospital,3.11,Epsom Hospital,15.82,Croydon University,5.57,St. Georges Hospital,3.11
SW161EP,51.43295,-0.128356,South,St. Georges Hospital,3.28,Epsom Hospital,15.55,Croydon University,4.85,St. Georges Hospital,3.28
SW161EQ,51.437514,-0.126989,South,St. Georges Hospital,3.5,Epsom Hospital,16.0,Croydon University,5.32,St. Georges Hospital,3.5
